trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
308,13:49:00,13:49:00,42673,1,0,0,0.0000
308,13:51:00,13:51:00,38229,2,0,0,0.9155
308,13:53:00,13:53:00,37005,3,0,0,1.7758
308,13:55:00,13:55:00,37004,4,0,0,2.3381
308,13:57:00,13:57:00,37003,5,0,0,3.5483
308,13:58:00,13:58:00,37002,6,0,0,4.1962
308,14:01:00,14:01:00,36998,7,0,0,5.6180
308,14:04:00,14:04:00,36997,8,0,0,6.2992
308,14:05:00,14:05:00,36996,9,0,0,6.5767
308,14:07:00,14:07:00,36995,10,0,0,6.9845
308,14:09:00,14:09:00,36994,11,0,0,7.2790
308,14:11:00,14:11:00,37376,12,0,0,7.5280
308,14:13:00,14:13:00,37377,13,0,0,7.8750
308,14:16:00,14:16:00,37378,14,0,0,8.1680
308,14:20:00,14:20:00,39348,15,0,0,9.0456
309,14:09:00,14:09:00,42673,1,0,0,0.0000
309,14:11:00,14:11:00,38229,2,0,0,0.9155
309,14:13:00,14:13:00,37005,3,0,0,1.7758
309,14:15:00,14:15:00,37004,4,0,0,2.3381
309,14:17:00,14:17:00,37003,5,0,0,3.5483
309,14:18:00,14:18:00,37002,6,0,0,4.1962
309,14:21:00,14:21:00,36998,7,0,0,5.6180
309,14:24:00,14:24:00,36997,8,0,0,6.2992
309,14:25:00,14:25:00,36996,9,0,0,6.5767
309,14:27:00,14:27:00,36995,10,0,0,6.9845
309,14:29:00,14:29:00,36994,11,0,0,7.2790
309,14:31:00,14:31:00,37376,12,0,0,7.5280
309,14:33:00,14:33:00,37377,13,0,0,7.8750
309,14:36:00,14:36:00,37378,14,0,0,8.1680
309,14:40:00,14:40:00,39348,15,0,0,9.0456
310,14:29:00,14:29:00,42673,1,0,0,0.0000
310,14:31:00,14:31:00,38229,2,0,0,0.9155
310,14:33:00,14:33:00,37005,3,0,0,1.7758
310,14:35:00,14:35:00,37004,4,0,0,2.3381
310,14:37:00,14:37:00,37003,5,0,0,3.5483
310,14:38:00,14:38:00,37002,6,0,0,4.1962
310,14:41:00,14:41:00,36998,7,0,0,5.6180
310,14:44:00,14:44:00,36997,8,0,0,6.2992
310,14:45:00,14:45:00,36996,9,0,0,6.5767
310,14:47:00,14:47:00,36995,10,0,0,6.9845
310,14:49:00,14:49:00,36994,11,0,0,7.2790
310,14:51:00,14:51:00,37376,12,0,0,7.5280
310,14:53:00,14:53:00,37377,13,0,0,7.8750
310,14:56:00,14:56:00,37378,14,0,0,8.1680
310,15:00:00,15:00:00,39348,15,0,0,9.0456
311,14:49:00,14:49:00,42673,1,0,0,0.0000
311,14:51:00,14:51:00,38229,2,0,0,0.9155
311,14:53:00,14:53:00,37005,3,0,0,1.7758
311,14:55:00,14:55:00,37004,4,0,0,2.3381
311,14:57:00,14:57:00,37003,5,0,0,3.5483
311,14:58:00,14:58:00,37002,6,0,0,4.1962
311,15:01:00,15:01:00,36998,7,0,0,5.6180
311,15:04:00,15:04:00,36997,8,0,0,6.2992
311,15:05:00,15:05:00,36996,9,0,0,6.5767
311,15:07:00,15:07:00,36995,10,0,0,6.9845
311,15:09:00,15:09:00,36994,11,0,0,7.2790
311,15:11:00,15:11:00,37376,12,0,0,7.5280
311,15:13:00,15:13:00,37377,13,0,0,7.8750
311,15:16:00,15:16:00,37378,14,0,0,8.1680
311,15:20:00,15:20:00,39348,15,0,0,9.0456
312,15:09:00,15:09:00,42673,1,0,0,0.0000
312,15:11:00,15:11:00,38229,2,0,0,0.9155
312,15:13:00,15:13:00,37005,3,0,0,1.7758
312,15:15:00,15:15:00,37004,4,0,0,2.3381
312,15:17:00,15:17:00,37003,5,0,0,3.5483
312,15:18:00,15:18:00,37002,6,0,0,4.1962
312,15:21:00,15:21:00,36998,7,0,0,5.6180
312,15:24:00,15:24:00,36997,8,0,0,6.2992
312,15:25:00,15:25:00,36996,9,0,0,6.5767
312,15:27:00,15:27:00,36995,10,0,0,6.9845
312,15:29:00,15:29:00,36994,11,0,0,7.2790
312,15:31:00,15:31:00,37376,12,0,0,7.5280
312,15:33:00,15:33:00,37377,13,0,0,7.8750
312,15:36:00,15:36:00,37378,14,0,0,8.1680
312,15:40:00,15:40:00,39348,15,0,0,9.0456
313,15:29:00,15:29:00,42673,1,0,0,0.0000
313,15:31:00,15:31:00,38229,2,0,0,0.9155
313,15:33:00,15:33:00,37005,3,0,0,1.7758
313,15:35:00,15:35:00,37004,4,0,0,2.3381
313,15:37:00,15:37:00,37003,5,0,0,3.5483
313,15:38:00,15:38:00,37002,6,0,0,4.1962
313,15:41:00,15:41:00,36998,7,0,0,5.6180
313,15:44:00,15:44:00,36997,8,0,0,6.2992
313,15:45:00,15:45:00,36996,9,0,0,6.5767
313,15:47:00,15:47:00,36995,10,0,0,6.9845
313,15:49:00,15:49:00,36994,11,0,0,7.2790
313,15:51:00,15:51:00,37376,12,0,0,7.5280
313,15:53:00,15:53:00,37377,13,0,0,7.8750
313,15:56:00,15:56:00,37378,14,0,0,8.1680
313,16:00:00,16:00:00,39348,15,0,0,9.0456
314,15:49:00,15:49:00,42673,1,0,0,0.0000
314,15:51:00,15:51:00,38229,2,0,0,0.9155
314,15:53:00,15:53:00,37005,3,0,0,1.7758
314,15:55:00,15:55:00,37004,4,0,0,2.3381
314,15:57:00,15:57:00,37003,5,0,0,3.5483
314,15:58:00,15:58:00,37002,6,0,0,4.1962
314,16:01:00,16:01:00,36998,7,0,0,5.6180
314,16:04:00,16:04:00,36997,8,0,0,6.2992
314,16:05:00,16:05:00,36996,9,0,0,6.5767
314,16:07:00,16:07:00,36995,10,0,0,6.9845
314,16:09:00,16:09:00,36994,11,0,0,7.2790
314,16:11:00,16:11:00,37376,12,0,0,7.5280
314,16:13:00,16:13:00,37377,13,0,0,7.8750
314,16:16:00,16:16:00,37378,14,0,0,8.1680
314,16:20:00,16:20:00,39348,15,0,0,9.0456
315,16:09:00,16:09:00,42673,1,0,0,0.0000
315,16:11:00,16:11:00,38229,2,0,0,0.9155
315,16:13:00,16:13:00,37005,3,0,0,1.7758
315,16:15:00,16:15:00,37004,4,0,0,2.3381
315,16:17:00,16:17:00,37003,5,0,0,3.5483
315,16:18:00,16:18:00,37002,6,0,0,4.1962
315,16:21:00,16:21:00,36998,7,0,0,5.6180
315,16:24:00,16:24:00,36997,8,0,0,6.2992
315,16:25:00,16:25:00,36996,9,0,0,6.5767
315,16:27:00,16:27:00,36995,10,0,0,6.9845
315,16:29:00,16:29:00,36994,11,0,0,7.2790
315,16:31:00,16:31:00,37376,12,0,0,7.5280
315,16:33:00,16:33:00,37377,13,0,0,7.8750
315,16:36:00,16:36:00,37378,14,0,0,8.1680
315,16:40:00,16:40:00,39348,15,0,0,9.0456
316,16:29:00,16:29:00,42673,1,0,0,0.0000
316,16:31:00,16:31:00,38229,2,0,0,0.9155
316,16:33:00,16:33:00,37005,3,0,0,1.7758
316,16:35:00,16:35:00,37004,4,0,0,2.3381
316,16:37:00,16:37:00,37003,5,0,0,3.5483
316,16:38:00,16:38:00,37002,6,0,0,4.1962
316,16:41:00,16:41:00,36998,7,0,0,5.6180
316,16:44:00,16:44:00,36997,8,0,0,6.2992
316,16:45:00,16:45:00,36996,9,0,0,6.5767
316,16:47:00,16:47:00,36995,10,0,0,6.9845
316,16:49:00,16:49:00,36994,11,0,0,7.2790
316,16:51:00,16:51:00,37376,12,0,0,7.5280
316,16:53:00,16:53:00,37377,13,0,0,7.8750
316,16:56:00,16:56:00,37378,14,0,0,8.1680
316,17:00:00,17:00:00,39348,15,0,0,9.0456
317,16:49:00,16:49:00,42673,1,0,0,0.0000
317,16:51:00,16:51:00,38229,2,0,0,0.9155
317,16:53:00,16:53:00,37005,3,0,0,1.7758
317,16:55:00,16:55:00,37004,4,0,0,2.3381
317,16:57:00,16:57:00,37003,5,0,0,3.5483
317,16:58:00,16:58:00,37002,6,0,0,4.1962
317,17:01:00,17:01:00,36998,7,0,0,5.6180
317,17:04:00,17:04:00,36997,8,0,0,6.2992
317,17:05:00,17:05:00,36996,9,0,0,6.5767
317,17:07:00,17:07:00,36995,10,0,0,6.9845
317,17:09:00,17:09:00,36994,11,0,0,7.2790
317,17:11:00,17:11:00,37376,12,0,0,7.5280
317,17:13:00,17:13:00,37377,13,0,0,7.8750
317,17:16:00,17:16:00,37378,14,0,0,8.1680
317,17:20:00,17:20:00,39348,15,0,0,9.0456
318,17:09:00,17:09:00,42673,1,0,0,0.0000
318,17:11:00,17:11:00,38229,2,0,0,0.9155
318,17:13:00,17:13:00,37005,3,0,0,1.7758
318,17:15:00,17:15:00,37004,4,0,0,2.3381
318,17:17:00,17:17:00,37003,5,0,0,3.5483
318,17:18:00,17:18:00,37002,6,0,0,4.1962
318,17:21:00,17:21:00,36998,7,0,0,5.6180
318,17:24:00,17:24:00,36997,8,0,0,6.2992
318,17:25:00,17:25:00,36996,9,0,0,6.5767
318,17:27:00,17:27:00,36995,10,0,0,6.9845
318,17:29:00,17:29:00,36994,11,0,0,7.2790
318,17:31:00,17:31:00,37376,12,0,0,7.5280
318,17:33:00,17:33:00,37377,13,0,0,7.8750
318,17:36:00,17:36:00,37378,14,0,0,8.1680
318,17:40:00,17:40:00,39348,15,0,0,9.0456
319,17:29:00,17:29:00,42673,1,0,0,0.0000
319,17:31:00,17:31:00,38229,2,0,0,0.9155
319,17:33:00,17:33:00,37005,3,0,0,1.7758
319,17:35:00,17:35:00,37004,4,0,0,2.3381
319,17:37:00,17:37:00,37003,5,0,0,3.5483
319,17:38:00,17:38:00,37002,6,0,0,4.1962
319,17:41:00,17:41:00,36998,7,0,0,5.6180
319,17:44:00,17:44:00,36997,8,0,0,6.2992
319,17:45:00,17:45:00,36996,9,0,0,6.5767
319,17:47:00,17:47:00,36995,10,0,0,6.9845
319,17:49:00,17:49:00,36994,11,0,0,7.2790
319,17:51:00,17:51:00,37376,12,0,0,7.5280
319,17:53:00,17:53:00,37377,13,0,0,7.8750
319,17:56:00,17:56:00,37378,14,0,0,8.1680
319,18:00:00,18:00:00,39348,15,0,0,9.0456
320,17:49:00,17:49:00,42673,1,0,0,0.0000
320,17:51:00,17:51:00,38229,2,0,0,0.9155
320,17:53:00,17:53:00,37005,3,0,0,1.7758
320,17:55:00,17:55:00,37004,4,0,0,2.3381
320,17:57:00,17:57:00,37003,5,0,0,3.5483
320,17:58:00,17:58:00,37002,6,0,0,4.1962
320,18:01:00,18:01:00,36998,7,0,0,5.6180
320,18:04:00,18:04:00,36997,8,0,0,6.2992
320,18:05:00,18:05:00,36996,9,0,0,6.5767
320,18:07:00,18:07:00,36995,10,0,0,6.9845
320,18:09:00,18:09:00,36994,11,0,0,7.2790
320,18:11:00,18:11:00,37376,12,0,0,7.5280
320,18:13:00,18:13:00,37377,13,0,0,7.8750
320,18:16:00,18:16:00,37378,14,0,0,8.1680
320,18:20:00,18:20:00,39348,15,0,0,9.0456
321,18:09:00,18:09:00,42673,1,0,0,0.0000
321,18:11:00,18:11:00,38229,2,0,0,0.9155
321,18:13:00,18:13:00,37005,3,0,0,1.7758
321,18:15:00,18:15:00,37004,4,0,0,2.3381
321,18:17:00,18:17:00,37003,5,0,0,3.5483
321,18:18:00,18:18:00,37002,6,0,0,4.1962
321,18:21:00,18:21:00,36998,7,0,0,5.6180
321,18:24:00,18:24:00,36997,8,0,0,6.2992
321,18:25:00,18:25:00,36996,9,0,0,6.5767
321,18:27:00,18:27:00,36995,10,0,0,6.9845
321,18:29:00,18:29:00,36994,11,0,0,7.2790
321,18:31:00,18:31:00,37376,12,0,0,7.5280
321,18:33:00,18:33:00,37377,13,0,0,7.8750
321,18:36:00,18:36:00,37378,14,0,0,8.1680
321,18:40:00,18:40:00,39348,15,0,0,9.0456
322,18:29:00,18:29:00,42673,1,0,0,0.0000
322,18:31:00,18:31:00,38229,2,0,0,0.9155
322,18:33:00,18:33:00,37005,3,0,0,1.7758
322,18:35:00,18:35:00,37004,4,0,0,2.3381
322,18:37:00,18:37:00,37003,5,0,0,3.5483
322,18:38:00,18:38:00,37002,6,0,0,4.1962
322,18:41:00,18:41:00,36998,7,0,0,5.6180
322,18:44:00,18:44:00,36997,8,0,0,6.2992
322,18:45:00,18:45:00,36996,9,0,0,6.5767
322,18:47:00,18:47:00,36995,10,0,0,6.9845
322,18:49:00,18:49:00,36994,11,0,0,7.2790
322,18:51:00,18:51:00,37376,12,0,0,7.5280
322,18:53:00,18:53:00,37377,13,0,0,7.8750
322,18:56:00,18:56:00,37378,14,0,0,8.1680
322,19:00:00,19:00:00,39348,15,0,0,9.0456
323,18:49:00,18:49:00,42673,1,0,0,0.0000
323,18:51:00,18:51:00,38229,2,0,0,0.9155
323,18:53:00,18:53:00,37005,3,0,0,1.7758
323,18:55:00,18:55:00,37004,4,0,0,2.3381
323,18:57:00,18:57:00,37003,5,0,0,3.5483
323,18:58:00,18:58:00,37002,6,0,0,4.1962
323,19:01:00,19:01:00,36998,7,0,0,5.6180
323,19:04:00,19:04:00,36997,8,0,0,6.2992
323,19:05:00,19:05:00,36996,9,0,0,6.5767
323,19:07:00,19:07:00,36995,10,0,0,6.9845
323,19:09:00,19:09:00,36994,11,0,0,7.2790
323,19:11:00,19:11:00,37376,12,0,0,7.5280
323,19:13:00,19:13:00,37377,13,0,0,7.8750
323,19:16:00,19:16:00,37378,14,0,0,8.1680
323,19:20:00,19:20:00,39348,15,0,0,9.0456
324,19:09:00,19:09:00,42673,1,0,0,0.0000
324,19:11:00,19:11:00,38229,2,0,0,0.9155
324,19:13:00,19:13:00,37005,3,0,0,1.7758
324,19:15:00,19:15:00,37004,4,0,0,2.3381
324,19:17:00,19:17:00,37003,5,0,0,3.5483
324,19:18:00,19:18:00,37002,6,0,0,4.1962
324,19:21:00,19:21:00,36998,7,0,0,5.6180
324,19:24:00,19:24:00,36997,8,0,0,6.2992
324,19:25:00,19:25:00,36996,9,0,0,6.5767
324,19:27:00,19:27:00,36995,10,0,0,6.9845
324,19:29:00,19:29:00,36994,11,0,0,7.2790
324,19:31:00,19:31:00,37376,12,0,0,7.5280
324,19:33:00,19:33:00,37377,13,0,0,7.8750
324,19:36:00,19:36:00,37378,14,0,0,8.1680
324,19:40:00,19:40:00,39348,15,0,0,9.0456
325,19:29:00,19:29:00,42673,1,0,0,0.0000
325,19:31:00,19:31:00,38229,2,0,0,0.9155
325,19:33:00,19:33:00,37005,3,0,0,1.7758
325,19:35:00,19:35:00,37004,4,0,0,2.3381
325,19:37:00,19:37:00,37003,5,0,0,3.5483
325,19:38:00,19:38:00,37002,6,0,0,4.1962
325,19:41:00,19:41:00,36998,7,0,0,5.6180
325,19:44:00,19:44:00,36997,8,0,0,6.2992
325,19:45:00,19:45:00,36996,9,0,0,6.5767
325,19:47:00,19:47:00,36995,10,0,0,6.9845
325,19:49:00,19:49:00,36994,11,0,0,7.2790
325,19:51:00,19:51:00,37376,12,0,0,7.5280
325,19:53:00,19:53:00,37377,13,0,0,7.8750
325,19:56:00,19:56:00,37378,14,0,0,8.1680
325,20:00:00,20:00:00,39348,15,0,0,9.0456
326,19:49:00,19:49:00,42673,1,0,0,0.0000
326,19:51:00,19:51:00,38229,2,0,0,0.9155
326,19:53:00,19:53:00,37005,3,0,0,1.7758
326,19:55:00,19:55:00,37004,4,0,0,2.3381
326,19:57:00,19:57:00,37003,5,0,0,3.5483
326,19:58:00,19:58:00,37002,6,0,0,4.1962
326,20:01:00,20:01:00,36998,7,0,0,5.6180
326,20:04:00,20:04:00,36997,8,0,0,6.2992
326,20:05:00,20:05:00,36996,9,0,0,6.5767
326,20:07:00,20:07:00,36995,10,0,0,6.9845
326,20:09:00,20:09:00,36994,11,0,0,7.2790
326,20:11:00,20:11:00,37376,12,0,0,7.5280
326,20:13:00,20:13:00,37377,13,0,0,7.8750
326,20:16:00,20:16:00,37378,14,0,0,8.1680
326,20:20:00,20:20:00,39348,15,0,0,9.0456
327,20:09:00,20:09:00,42673,1,0,0,0.0000
327,20:11:00,20:11:00,38229,2,0,0,0.9155
327,20:13:00,20:13:00,37005,3,0,0,1.7758
327,20:15:00,20:15:00,37004,4,0,0,2.3381
327,20:17:00,20:17:00,37003,5,0,0,3.5483
327,20:18:00,20:18:00,37002,6,0,0,4.1962
327,20:21:00,20:21:00,36998,7,0,0,5.6180
327,20:24:00,20:24:00,36997,8,0,0,6.2992
327,20:25:00,20:25:00,36996,9,0,0,6.5767
327,20:27:00,20:27:00,36995,10,0,0,6.9845
327,20:29:00,20:29:00,36994,11,0,0,7.2790
327,20:31:00,20:31:00,37376,12,0,0,7.5280
327,20:33:00,20:33:00,37377,13,0,0,7.8750
327,20:36:00,20:36:00,37378,14,0,0,8.1680
327,20:40:00,20:40:00,39348,15,0,0,9.0456
328,20:29:00,20:29:00,42673,1,0,0,0.0000
328,20:31:00,20:31:00,38229,2,0,0,0.9155
328,20:33:00,20:33:00,37005,3,0,0,1.7758
328,20:35:00,20:35:00,37004,4,0,0,2.3381
328,20:37:00,20:37:00,37003,5,0,0,3.5483
328,20:38:00,20:38:00,37002,6,0,0,4.1962
328,20:41:00,20:41:00,36998,7,0,0,5.6180
328,20:44:00,20:44:00,36997,8,0,0,6.2992
328,20:45:00,20:45:00,36996,9,0,0,6.5767
328,20:47:00,20:47:00,36995,10,0,0,6.9845
328,20:49:00,20:49:00,36994,11,0,0,7.2790
328,20:51:00,20:51:00,37376,12,0,0,7.5280
328,20:53:00,20:53:00,37377,13,0,0,7.8750
328,20:56:00,20:56:00,37378,14,0,0,8.1680
328,21:00:00,21:00:00,39348,15,0,0,9.0456
329,20:49:00,20:49:00,42673,1,0,0,0.0000
329,20:51:00,20:51:00,38229,2,0,0,0.9155
329,20:53:00,20:53:00,37005,3,0,0,1.7758
329,20:55:00,20:55:00,37004,4,0,0,2.3381
329,20:57:00,20:57:00,37003,5,0,0,3.5483
329,20:58:00,20:58:00,37002,6,0,0,4.1962
329,21:01:00,21:01:00,36998,7,0,0,5.6180
329,21:04:00,21:04:00,36997,8,0,0,6.2992
329,21:05:00,21:05:00,36996,9,0,0,6.5767
329,21:07:00,21:07:00,36995,10,0,0,6.9845
329,21:09:00,21:09:00,36994,11,0,0,7.2790
329,21:11:00,21:11:00,37376,12,0,0,7.5280
329,21:13:00,21:13:00,37377,13,0,0,7.8750
329,21:16:00,21:16:00,37378,14,0,0,8.1680
329,21:20:00,21:20:00,39348,15,0,0,9.0456
330,21:09:00,21:09:00,42673,1,0,0,0.0000
330,21:11:00,21:11:00,38229,2,0,0,0.9155
330,21:13:00,21:13:00,37005,3,0,0,1.7758
330,21:15:00,21:15:00,37004,4,0,0,2.3381
330,21:17:00,21:17:00,37003,5,0,0,3.5483
330,21:18:00,21:18:00,37002,6,0,0,4.1962
330,21:21:00,21:21:00,36998,7,0,0,5.6180
330,21:24:00,21:24:00,36997,8,0,0,6.2992
330,21:25:00,21:25:00,36996,9,0,0,6.5767
330,21:27:00,21:27:00,36995,10,0,0,6.9845
330,21:29:00,21:29:00,36994,11,0,0,7.2790
330,21:31:00,21:31:00,37376,12,0,0,7.5280
330,21:33:00,21:33:00,37377,13,0,0,7.8750
330,21:36:00,21:36:00,37378,14,0,0,8.1680
330,21:40:00,21:40:00,39348,15,0,0,9.0456
331,21:29:00,21:29:00,42673,1,0,0,0.0000
331,21:31:00,21:31:00,38229,2,0,0,0.9155
331,21:33:00,21:33:00,37005,3,0,0,1.7758
331,21:35:00,21:35:00,37004,4,0,0,2.3381
331,21:37:00,21:37:00,37003,5,0,0,3.5483
331,21:38:00,21:38:00,37002,6,0,0,4.1962
331,21:41:00,21:41:00,36998,7,0,0,5.6180
331,21:44:00,21:44:00,36997,8,0,0,6.2992
331,21:45:00,21:45:00,36996,9,0,0,6.5767
331,21:47:00,21:47:00,36995,10,0,0,6.9845
331,21:49:00,21:49:00,36994,11,0,0,7.2790
331,21:51:00,21:51:00,37376,12,0,0,7.5280
331,21:53:00,21:53:00,37377,13,0,0,7.8750
331,21:56:00,21:56:00,37378,14,0,0,8.1680
331,22:00:00,22:00:00,39348,15,0,0,9.0456
332,21:49:00,21:49:00,42673,1,0,0,0.0000
332,21:51:00,21:51:00,38229,2,0,0,0.9155
332,21:53:00,21:53:00,37005,3,0,0,1.7758
332,21:55:00,21:55:00,37004,4,0,0,2.3381
332,21:57:00,21:57:00,37003,5,0,0,3.5483
332,21:58:00,21:58:00,37002,6,0,0,4.1962
332,22:01:00,22:01:00,36998,7,0,0,5.6180
332,22:04:00,22:04:00,36997,8,0,0,6.2992
332,22:05:00,22:05:00,36996,9,0,0,6.5767
332,22:07:00,22:07:00,36995,10,0,0,6.9845
332,22:09:00,22:09:00,36994,11,0,0,7.2790
332,22:11:00,22:11:00,37376,12,0,0,7.5280
332,22:13:00,22:13:00,37377,13,0,0,7.8750
332,22:16:00,22:16:00,37378,14,0,0,8.1680
332,22:20:00,22:20:00,39348,15,0,0,9.0456
333,22:09:00,22:09:00,42673,1,0,0,0.0000
333,22:11:00,22:11:00,38229,2,0,0,0.9155
333,22:13:00,22:13:00,37005,3,0,0,1.7758
333,22:15:00,22:15:00,37004,4,0,0,2.3381
333,22:17:00,22:17:00,37003,5,0,0,3.5483
333,22:18:00,22:18:00,37002,6,0,0,4.1962
333,22:21:00,22:21:00,36998,7,0,0,5.6180
333,22:24:00,22:24:00,36997,8,0,0,6.2992
333,22:25:00,22:25:00,36996,9,0,0,6.5767
333,22:27:00,22:27:00,36995,10,0,0,6.9845
333,22:29:00,22:29:00,36994,11,0,0,7.2790
333,22:31:00,22:31:00,37376,12,0,0,7.5280
333,22:33:00,22:33:00,37377,13,0,0,7.8750
333,22:36:00,22:36:00,37378,14,0,0,8.1680
333,22:40:00,22:40:00,39348,15,0,0,9.0456
334,22:29:00,22:29:00,42673,1,0,0,0.0000
334,22:31:00,22:31:00,38229,2,0,0,0.9155
334,22:33:00,22:33:00,37005,3,0,0,1.7758
334,22:35:00,22:35:00,37004,4,0,0,2.3381
334,22:37:00,22:37:00,37003,5,0,0,3.5483
334,22:38:00,22:38:00,37002,6,0,0,4.1962
334,22:41:00,22:41:00,36998,7,0,0,5.6180
334,22:44:00,22:44:00,36997,8,0,0,6.2992
334,22:45:00,22:45:00,36996,9,0,0,6.5767
334,22:47:00,22:47:00,36995,10,0,0,6.9845
334,22:49:00,22:49:00,36994,11,0,0,7.2790
334,22:51:00,22:51:00,37376,12,0,0,7.5280
334,22:53:00,22:53:00,37377,13,0,0,7.8750
334,22:56:00,22:56:00,37378,14,0,0,8.1680
334,23:00:00,23:00:00,39348,15,0,0,9.0456
335,22:49:00,22:49:00,42673,1,0,0,0.0000
335,22:51:00,22:51:00,38229,2,0,0,0.9155
335,22:53:00,22:53:00,37005,3,0,0,1.7758
335,22:55:00,22:55:00,37004,4,0,0,2.3381
335,22:57:00,22:57:00,37003,5,0,0,3.5483
335,22:58:00,22:58:00,37002,6,0,0,4.1962
335,23:01:00,23:01:00,36998,7,0,0,5.6180
335,23:04:00,23:04:00,36997,8,0,0,6.2992
335,23:05:00,23:05:00,36996,9,0,0,6.5767
335,23:07:00,23:07:00,36995,10,0,0,6.9845
335,23:09:00,23:09:00,36994,11,0,0,7.2790
335,23:11:00,23:11:00,37376,12,0,0,7.5280
335,23:13:00,23:13:00,37377,13,0,0,7.8750
335,23:16:00,23:16:00,37378,14,0,0,8.1680
335,23:20:00,23:20:00,39348,15,0,0,9.0456
336,23:09:00,23:09:00,42673,1,0,0,0.0000
336,23:11:00,23:11:00,38229,2,0,0,0.9155
336,23:13:00,23:13:00,37005,3,0,0,1.7758
336,23:15:00,23:15:00,37004,4,0,0,2.3381
336,23:17:00,23:17:00,37003,5,0,0,3.5483
336,23:18:00,23:18:00,37002,6,0,0,4.1962
336,23:21:00,23:21:00,36998,7,0,0,5.6180
336,23:24:00,23:24:00,36997,8,0,0,6.2992
336,23:25:00,23:25:00,36996,9,0,0,6.5767
336,23:27:00,23:27:00,36995,10,0,0,6.9845
336,23:29:00,23:29:00,36994,11,0,0,7.2790
336,23:31:00,23:31:00,37376,12,0,0,7.5280
336,23:33:00,23:33:00,37377,13,0,0,7.8750
336,23:36:00,23:36:00,37378,14,0,0,8.1680
336,23:40:00,23:40:00,39348,15,0,0,9.0456
337,23:29:00,23:29:00,42673,1,0,0,0.0000
337,23:31:00,23:31:00,38229,2,0,0,0.9155
337,23:33:00,23:33:00,37005,3,0,0,1.7758
337,23:35:00,23:35:00,37004,4,0,0,2.3381
337,23:37:00,23:37:00,37003,5,0,0,3.5483
337,23:38:00,23:38:00,37002,6,0,0,4.1962
337,23:41:00,23:41:00,36998,7,0,0,5.6180
337,23:44:00,23:44:00,36997,8,0,0,6.2992
337,23:45:00,23:45:00,36996,9,0,0,6.5767
337,23:47:00,23:47:00,36995,10,0,0,6.9845
337,23:49:00,23:49:00,36994,11,0,0,7.2790
337,23:51:00,23:51:00,37376,12,0,0,7.5280
337,23:53:00,23:53:00,37377,13,0,0,7.8750
337,23:56:00,23:56:00,37378,14,0,0,8.1680
337,24:00:00,24:00:00,39348,15,0,0,9.0456
338,23:49:00,23:49:00,42673,1,0,0,0.0000
338,23:51:00,23:51:00,38229,2,0,0,0.9155
338,23:53:00,23:53:00,37005,3,0,0,1.7758
338,23:55:00,23:55:00,37004,4,0,0,2.3381
338,23:57:00,23:57:00,37003,5,0,0,3.5483
338,23:58:00,23:58:00,37002,6,0,0,4.1962
338,24:01:00,24:01:00,36998,7,0,0,5.6180
338,24:04:00,24:04:00,36997,8,0,0,6.2992
338,24:05:00,24:05:00,36996,9,0,0,6.5767
338,24:07:00,24:07:00,36995,10,0,0,6.9845
338,24:09:00,24:09:00,36994,11,0,0,7.2790
338,24:11:00,24:11:00,37376,12,0,0,7.5280
338,24:13:00,24:13:00,37377,13,0,0,7.8750
338,24:16:00,24:16:00,37378,14,0,0,8.1680
338,24:20:00,24:20:00,39348,15,0,0,9.0456
339,24:20:00,24:20:00,42673,1,0,0,0.0000
339,24:22:00,24:22:00,38229,2,0,0,0.9155
339,24:24:00,24:24:00,37005,3,0,0,1.7758
339,24:26:00,24:26:00,37004,4,0,0,2.3381
339,24:28:00,24:28:00,37003,5,0,0,3.5483
339,24:29:00,24:29:00,37002,6,0,0,4.1962
339,24:32:00,24:32:00,36998,7,0,0,5.6180
339,24:35:00,24:35:00,36997,8,0,0,6.2992
339,24:36:00,24:36:00,36996,9,0,0,6.5767
339,24:38:00,24:38:00,36995,10,0,0,6.9845
339,24:40:00,24:40:00,36994,11,0,0,7.2790
339,24:42:00,24:42:00,37376,12,0,0,7.5280
339,24:44:00,24:44:00,37377,13,0,0,7.8750
339,24:47:00,24:47:00,37378,14,0,0,8.1680
339,24:51:00,24:51:00,39348,15,0,0,9.0456
340,24:54:00,24:54:00,42673,1,0,0,0.0000
340,24:56:00,24:56:00,38229,2,0,0,0.9155
340,24:58:00,24:58:00,37005,3,0,0,1.7758
340,25:00:00,25:00:00,37004,4,0,0,2.3381
340,25:02:00,25:02:00,37003,5,0,0,3.5483
340,25:03:00,25:03:00,37002,6,0,0,4.1962
340,25:06:00,25:06:00,36998,7,0,0,5.6180
340,25:09:00,25:09:00,36997,8,0,0,6.2992
340,25:10:00,25:10:00,36996,9,0,0,6.5767
340,25:12:00,25:12:00,36995,10,0,0,6.9845
340,25:14:00,25:14:00,36994,11,0,0,7.2790
340,25:16:00,25:16:00,37376,12,0,0,7.5280
340,25:18:00,25:18:00,37377,13,0,0,7.8750
340,25:21:00,25:21:00,37378,14,0,0,8.1680
340,25:25:00,25:25:00,39348,15,0,0,9.0456
341,25:24:00,25:24:00,42673,1,0,0,0.0000
341,25:26:00,25:26:00,38229,2,0,0,0.9155
341,25:28:00,25:28:00,37005,3,0,0,1.7758
